261.3	2.25649	24.72462	48.61235	75.33927	104.18217	125.84660	132.60530	131.57091	131.53433	133.15959	135.07900	136.25776	136.99258	137.79022	138.66616	139.51308	140.25289	140.92453
261.4	2.25678	24.70259	48.56603	75.26472	104.07608	125.71677	132.46859	131.43475	131.39524	133.01571	134.93322	136.11627	136.85905	137.66472	138.54663	139.39565	140.13269	140.79872
261.5	2.25699	24.68047	48.51962	75.19010	103.96993	125.58650	132.33052	131.29655	131.25437	132.87085	134.78716	135.97460	136.72511	137.53863	138.42645	139.27769	140.01225	140.67309
261.6	2.25713	24.65827	48.47312	75.11543	103.86372	125.45576	132.19098	131.15611	131.11155	132.72496	134.64084	135.83277	136.59073	137.41186	138.30551	139.15911	139.89155	140.54767
261.7	2.25720	24.63596	48.42652	75.04069	103.75746	125.32454	132.04984	131.01324	130.96664	132.57800	134.49431	135.69083	136.45591	137.28435	138.18372	139.03980	139.77053	140.42249
261.8	2.25721	24.61357	48.37983	74.96590	103.65114	125.19282	131.90710	130.86795	130.81966	132.43001	134.34762	135.54881	136.32063	137.15603	138.06098	138.91968	139.64915	140.29760
261.9	2.25716	24.59112	48.33308	74.89107	103.54477	125.06060	131.76282	130.72038	130.67077	132.28108	134.20080	135.40672	136.18487	137.02685	137.93718	138.79864	139.52736	140.17303
262	2.25707	24.56861	48.28628	74.81619	103.43829	124.92786	131.61711	130.57073	130.52016	132.13135	134.05390	135.26455	136.04862	136.89675	137.81225	138.67659	139.40513	140.04882
262.1	2.25693	24.54608	48.23945	74.74127	103.33169	124.79459	131.47004	130.41917	130.36798	131.98090	133.90695	135.12232	135.91188	136.76570	137.68610	138.55343	139.28239	139.92500
262.2	2.25675	24.52353	48.19261	74.66631	103.22493	124.66077	131.32170	130.26589	130.21445	131.82988	133.76001	134.98004	135.77461	136.63362	137.55861	138.42905	139.15908	139.80157
262.3	2.25655	24.50099	48.14580	74.59133	103.11800	124.52639	131.17216	130.11106	130.05973	131.67837	133.61310	134.83771	135.63682	136.50048	137.42974	138.30338	139.03513	139.67847
262.4	2.25632	24.47847	48.09901	74.51631	103.01085	124.39144	131.02153	129.95486	129.90399	131.52651	133.46628	134.69535	135.49849	136.36624	137.29939	138.17630	138.91043	139.55563
262.5	2.25607	24.45599	48.05227	74.44126	102.90346	124.25589	130.86988	129.79748	129.74743	131.37440	133.31959	134.55295	135.35961	136.23084	137.16747	138.04771	138.78491	139.43301
262.6	2.25581	24.43353	48.00554	74.36613	102.79579	124.11975	130.71730	129.63909	129.59021	131.22216	133.17306	134.41052	135.22015	136.09425	137.03394	137.91754	138.65848	139.31053
262.7	2.25554	24.41110	47.95884	74.29091	102.68777	123.98298	130.56388	129.47988	129.43252	131.06989	133.02673	134.26806	135.08012	135.95646	136.89877	137.78577	138.53110	139.18814
262.8	2.25527	24.38870	47.91213	74.21556	102.57939	123.84559	130.40972	129.32003	129.27455	130.91774	132.88066	134.12556	134.93948	135.81748	136.76204	137.65249	138.40283	139.06577
262.9	2.25501	24.36631	47.86540	74.14005	102.47060	123.70759	130.25491	129.15971	129.11646	130.76579	132.73487	133.98304	134.79827	135.67739	136.62385	137.51779	138.27367	138.94336
263	2.25476	24.34392	47.81861	74.06435	102.36140	123.56902	130.09959	128.99910	128.95839	130.61412	132.58938	133.84048	134.65652	135.53625	136.48429	137.38176	138.14368	138.82086
263.1	2.25452	24.32152	47.77175	73.98843	102.25177	123.42990	129.94387	128.83839	128.80050	130.46277	132.44416	133.69789	134.51427	135.39414	136.34347	137.24447	138.01285	138.69819
263.2	2.25431	24.29910	47.72479	73.91227	102.14170	123.29029	129.78788	128.67776	128.64293	130.31181	132.29920	133.55524	134.37154	135.25115	136.20148	137.10603	137.88124	138.57531
263.3	2.25413	24.27664	47.67770	73.83583	102.03117	123.15022	129.63176	128.51739	128.48580	130.16126	132.15446	133.41252	134.22839	135.10737	136.05844	136.96651	137.74885	138.45214
263.4	2.25399	24.25414	47.63046	73.75909	101.92018	123.00972	129.47562	128.35745	128.32925	130.01119	132.00994	133.26973	134.08484	134.96286	135.91444	136.82601	137.61572	138.32863
263.5	2.25389	24.23157	47.58302	73.68201	101.80870	122.86884	129.31959	128.19812	128.17342	129.86161	131.86560	133.12684	133.94094	134.81773	135.76960	136.68461	137.48187	138.20472
263.6	2.25384	24.20892	47.53537	73.60456	101.69673	122.72762	129.16380	128.03960	128.01847	129.71262	131.72144	132.98384	133.79672	134.67204	135.62401	136.54240	137.34732	138.08034
263.7	2.25384	24.18619	47.48749	73.52672	101.58424	122.58608	129.00837	127.88205	127.86451	129.56421	131.57741	132.84071	133.65221	134.52589	135.47779	136.39947	137.21212	137.95544
263.8	2.25390	24.16334	47.43934	73.44845	101.47124	122.44428	128.85344	127.72566	127.71169	129.41647	131.43352	132.69746	133.50747	134.37936	135.33103	136.25590	137.07627	137.82995
263.9	2.25402	24.14038	47.39090	73.36973	101.35769	122.30224	128.69912	127.57060	127.56014	129.26943	131.28973	132.55406	133.36252	134.23253	135.18384	136.11179	136.93981	137.70381
264	2.25422	24.11730	47.34214	73.29053	101.24360	122.16001	128.54555	127.41707	127.41001	129.12313	131.14602	132.41050	133.21740	134.08548	135.03633	135.96721	136.80276	137.57696
264.1	2.25450	24.09407	47.29303	73.21081	101.12895	122.01763	128.39284	127.26521	127.26141	128.97762	131.00237	132.26677	133.07215	133.93830	134.88859	135.82226	136.66514	137.44934
264.2	2.25486	24.07066	47.24353	73.13054	101.01374	121.87512	128.24098	127.11497	127.11428	128.83284	130.85876	132.12287	132.92681	133.79107	134.74074	135.67703	136.52699	137.32088
264.3	2.25532	24.04707	47.19360	73.04971	100.89802	121.73254	128.08994	126.96622	126.96847	128.68870	130.71517	131.97882	132.78141	133.64384	134.59284	135.53159	136.38833	137.19154
264.4	2.25587	24.02323	47.14318	72.96827	100.78181	121.58992	127.93965	126.81879	126.82381	128.54512	130.57158	131.83464	132.63599	133.49669	134.44502	135.38605	136.24920	137.06124
264.5	2.25650	23.99913	47.09221	72.88620	100.66512	121.44730	127.79007	126.67254	126.68017	128.40200	130.42797	131.69034	132.49059	133.34969	134.29736	135.24048	136.10961	136.92992
264.6	2.25721	23.97471	47.04065	72.80346	100.54798	121.30470	127.64113	126.52731	126.53736	128.25923	130.28431	131.54594	132.34525	133.20292	134.14996	135.09498	135.96961	136.79753
264.7	2.25797	23.94994	46.98845	72.72004	100.43044	121.16219	127.49280	126.38296	126.39526	128.11675	130.14059	131.40145	132.20000	133.05642	134.00290	134.94962	135.82920	136.66400
264.8	2.25877	23.92477	46.93555	72.63589	100.31250	121.01978	127.34502	126.23934	126.25370	127.97445	129.99678	131.25689	132.05488	132.91028	133.85628	134.80451	135.68849	136.52938
264.9	2.25959	23.89915	46.88189	72.55099	100.19420	120.87753	127.19772	126.09628	126.11251	127.83222	129.85286	131.11227	131.90992	132.76453	133.71016	134.65971	135.54751	136.39372
265	2.26042	23.87305	46.82743	72.46532	100.07557	120.73546	127.05087	125.95365	125.97155	127.68999	129.70881	130.96763	131.76518	132.61924	133.56459	134.51526	135.40633	136.25708
265.1	2.26124	23.84642	46.77211	72.37883	99.95662	120.59361	126.90441	125.81129	125.83066	127.54765	129.56461	130.82298	131.62067	132.47440	133.41954	134.37114	135.26496	136.11953
265.2	2.26202	23.81923	46.71590	72.29150	99.83732	120.45193	126.75822	125.66905	125.68970	127.40513	129.42024	130.67835	131.47645	132.33005	133.27503	134.22736	135.12342	135.98114
265.3	2.26277	23.79146	46.65877	72.20330	99.71766	120.31039	126.61222	125.52678	125.54852	127.26233	129.27568	130.53377	131.33255	132.18621	133.13106	134.08391	134.98173	135.84197
265.4	2.26346	23.76309	46.60069	72.11420	99.59760	120.16891	126.46628	125.38432	125.40700	127.11917	129.13091	130.38924	131.18898	132.04289	132.98761	133.94078	134.83992	135.70209
265.5	2.26406	23.73411	46.54166	72.02419	99.47711	120.02743	126.32028	125.24154	125.26502	126.97560	128.98590	130.24475	131.04574	131.90007	132.84469	133.79798	134.69800	135.56155
265.6	2.26458	23.70453	46.48169	71.93328	99.35618	119.88591	126.17413	125.09827	125.12244	126.83153	128.84064	130.10029	130.90278	131.75771	132.70226	133.65551	134.55603	135.42043
265.7	2.26499	23.67437	46.42085	71.84154	99.23482	119.74428	126.02767	124.95437	124.97916	126.68694	128.69513	129.95586	130.76007	131.61576	132.56029	133.51335	134.41402	135.27880
265.8	2.26527	23.64366	46.35919	71.74900	99.11305	119.60248	125.88080	124.80968	124.83505	126.54175	128.54934	129.81141	130.61755	131.47416	132.41873	133.37150	134.27198	135.13670
265.9	2.26541	23.61241	46.29674	71.65571	98.99085	119.46045	125.73339	124.66406	124.69000	126.39592	128.40328	129.66694	130.47519	131.33289	132.27757	133.22997	134.12999	134.99422
266	2.26539	23.58066	46.23356	71.56172	98.86825	119.31815	125.58533	124.51735	124.54389	126.24938	128.25692	129.52243	130.33295	131.19188	132.13677	133.08874	133.98803	134.85141
266.1	2.26520	23.54843	46.16970	71.46707	98.74524	119.17550	125.43647	124.36940	124.39660	126.10208	128.11026	129.37786	130.19079	131.05110	131.99631	132.94783	133.84616	134.70834
266.2	2.26481	23.51572	46.10519	71.37180	98.62183	119.03246	125.28672	124.22006	124.24801	125.95396	127.96328	129.23324	130.04868	130.91051	131.85616	132.80721	133.70440	134.56508
266.3	2.26422	23.48259	46.04011	71.27597	98.49802	118.88896	125.13594	124.06919	124.09801	125.80497	127.81597	129.08851	129.90656	130.77004	131.71627	132.66689	133.56277	134.42168
266.4	2.26340	23.44903	45.97450	71.17962	98.37383	118.74494	124.98400	123.91662	123.94647	125.65506	127.66833	128.94369	129.76441	130.62968	131.57663	132.52687	133.42132	134.27822
266.5	2.26235	23.41510	45.90839	71.08279	98.24924	118.60035	124.83082	123.76226	123.79333	125.50419	127.52034	128.79875	129.62217	130.48936	131.43720	132.38714	133.28007	134.13476
266.6	2.26104	23.38080	45.84186	70.98553	98.12426	118.45514	124.67640	123.60617	123.63865	125.35238	127.37198	128.65364	129.47982	130.34906	131.29798	132.24771	133.13905	133.99136
266.7	2.25945	23.34618	45.77497	70.88788	97.99883	118.30923	124.52072	123.44843	123.48252	125.19969	127.22325	128.50834	129.33731	130.20873	131.15890	132.10855	132.99827	133.84809
266.8	2.25758	23.31129	45.70780	70.78990	97.87296	118.16258	124.36380	123.28914	123.32505	125.04616	127.07414	128.36281	129.19460	130.06835	131.01998	131.96969	132.85779	133.70502
266.9	2.25539	23.27614	45.64038	70.69162	97.74660	118.01512	124.20565	123.12840	123.16634	124.89185	126.92463	128.21700	129.05164	129.92786	130.88117	131.83110	132.71761	133.56220
